Tree	Tree_taxa	RefTree_taxa	Common_taxa	MatchingCluster	MatchingCluster_toYuleAvg	MatchingCluster_toUnifAvg
13191	64	64	64	528.0000	1.0614	0.7372
13192	64	64	64	535.0000	1.0755	0.7470
13193	64	64	64	531.0000	1.0675	0.7414
13194	64	64	64	577.0000	1.1600	0.8057
13195	64	64	64	545.0000	1.0956	0.7610
13196	64	64	64	546.0000	1.0976	0.7624
13197	64	64	64	554.0000	1.1137	0.7735
13198	64	64	64	580.0000	1.1660	0.8098
13199	64	64	64	555.0000	1.1157	0.7749
13200	64	64	64	554.0000	1.1137	0.7735
13201	64	64	64	542.0000	1.0896	0.7568
13202	64	64	64	547.0000	1.0996	0.7638
13203	64	64	64	528.0000	1.0614	0.7372
13204	64	64	64	496.0000	0.9971	0.6926
13205	64	64	64	496.0000	0.9971	0.6926
13206	64	64	64	513.0000	1.0313	0.7163
13207	64	64	64	529.0000	1.0635	0.7386
13208	64	64	64	555.0000	1.1157	0.7749
13209	64	64	64	594.0000	1.1941	0.8294
13210	64	64	64	548.0000	1.1017	0.7652
13211	64	64	64	559.0000	1.1238	0.7805
13212	64	64	64	593.0000	1.1921	0.8280
13213	64	64	64	558.0000	1.1218	0.7791
13214	64	64	64	506.0000	1.0172	0.7065
13215	64	64	64	562.0000	1.1298	0.7847
13216	64	64	64	540.0000	1.0856	0.7540
13217	64	64	64	545.0000	1.0956	0.7610
13218	64	64	64	517.0000	1.0393	0.7219
13219	64	64	64	509.0000	1.0233	0.7107
13220	64	64	64	519.0000	1.0434	0.7247
13221	64	64	64	556.0000	1.1177	0.7763
13222	64	64	64	568.0000	1.1419	0.7931
13223	64	64	64	537.0000	1.0795	0.7498
13224	64	64	64	523.0000	1.0514	0.7303
13225	64	64	64	561.0000	1.1278	0.7833
13226	64	64	64	538.0000	1.0816	0.7512
13227	64	64	64	556.0000	1.1177	0.7763
13228	64	64	64	539.0000	1.0836	0.7526
13229	64	64	64	554.0000	1.1137	0.7735
13230	64	64	64	547.0000	1.0996	0.7638
13231	64	64	64	506.0000	1.0172	0.7065
13232	64	64	64	523.0000	1.0514	0.7303
13233	64	64	64	529.0000	1.0635	0.7386
13234	64	64	64	542.0000	1.0896	0.7568
13235	64	64	64	568.0000	1.1419	0.7931
13236	64	64	64	571.0000	1.1479	0.7973
13237	64	64	64	569.0000	1.1439	0.7945
13238	64	64	64	537.0000	1.0795	0.7498
13239	64	64	64	531.0000	1.0675	0.7414
13240	64	64	64	576.0000	1.1579	0.8043
13241	64	64	64	570.0000	1.1459	0.7959
13242	64	64	64	541.0000	1.0876	0.7554
13243	64	64	64	547.0000	1.0996	0.7638
13244	64	64	64	534.0000	1.0735	0.7456
13245	64	64	64	539.0000	1.0836	0.7526
13246	64	64	64	548.0000	1.1017	0.7652
13247	64	64	64	565.0000	1.1358	0.7889
13248	64	64	64	551.0000	1.1077	0.7693
13249	64	64	64	585.0000	1.1760	0.8168
13250	64	64	64	538.0000	1.0816	0.7512
13251	64	64	64	565.0000	1.1358	0.7889
13252	64	64	64	537.0000	1.0795	0.7498
13253	64	64	64	540.0000	1.0856	0.7540
13254	64	64	64	536.0000	1.0775	0.7484
13255	64	64	64	580.0000	1.1660	0.8098
13256	64	64	64	521.0000	1.0474	0.7275
13257	64	64	64	528.0000	1.0614	0.7372
13258	64	64	64	534.0000	1.0735	0.7456
13259	64	64	64	542.0000	1.0896	0.7568
13260	64	64	64	516.0000	1.0373	0.7205
13261	64	64	64	530.0000	1.0655	0.7400
13262	64	64	64	542.0000	1.0896	0.7568
13263	64	64	64	556.0000	1.1177	0.7763
13264	64	64	64	563.0000	1.1318	0.7861
13265	64	64	64	547.0000	1.0996	0.7638
13266	64	64	64	528.0000	1.0614	0.7372
13267	64	64	64	571.0000	1.1479	0.7973
13268	64	64	64	490.0000	0.9851	0.6842
13269	64	64	64	547.0000	1.0996	0.7638
13270	64	64	64	559.0000	1.1238	0.7805
13271	64	64	64	517.0000	1.0393	0.7219
13272	64	64	64	557.0000	1.1197	0.7777
13273	64	64	64	553.0000	1.1117	0.7721
13274	64	64	64	560.0000	1.1258	0.7819
13275	64	64	64	493.0000	0.9911	0.6884
13276	64	64	64	544.0000	1.0936	0.7596
13277	64	64	64	525.0000	1.0554	0.7330
13278	64	64	64	506.0000	1.0172	0.7065
13279	64	64	64	529.0000	1.0635	0.7386
13280	64	64	64	551.0000	1.1077	0.7693
13281	64	64	64	559.0000	1.1238	0.7805
13282	64	64	64	488.0000	0.9810	0.6814
13283	64	64	64	507.0000	1.0192	0.7079
13284	64	64	64	533.0000	1.0715	0.7442
13285	64	64	64	519.0000	1.0434	0.7247
13286	64	64	64	523.0000	1.0514	0.7303
13287	64	64	64	576.0000	1.1579	0.8043
13288	64	64	64	562.0000	1.1298	0.7847
13289	64	64	64	528.0000	1.0614	0.7372
13290	64	64	64	536.0000	1.0775	0.7484
13291	64	64	64	540.0000	1.0856	0.7540
13292	64	64	64	586.0000	1.1780	0.8182
13293	64	64	64	567.0000	1.1399	0.7917
13294	64	64	64	586.0000	1.1780	0.8182
13295	64	64	64	481.0000	0.9670	0.6716
13296	64	64	64	500.0000	1.0052	0.6981
13297	64	64	64	539.0000	1.0836	0.7526
13298	64	64	64	556.0000	1.1177	0.7763
13299	64	64	64	519.0000	1.0434	0.7247
13300	64	64	64	525.0000	1.0554	0.7330
13301	64	64	64	559.0000	1.1238	0.7805
13302	64	64	64	509.0000	1.0233	0.7107
13303	64	64	64	470.0000	0.9449	0.6563
13304	64	64	64	510.0000	1.0253	0.7121
13305	64	64	64	552.0000	1.1097	0.7707
13306	64	64	64	488.0000	0.9810	0.6814
13307	64	64	64	568.0000	1.1419	0.7931
13308	64	64	64	562.0000	1.1298	0.7847
13309	64	64	64	546.0000	1.0976	0.7624
13310	64	64	64	593.0000	1.1921	0.8280
13311	64	64	64	552.0000	1.1097	0.7707
13312	64	64	64	521.0000	1.0474	0.7275
13313	64	64	64	540.0000	1.0856	0.7540
13314	64	64	64	510.0000	1.0253	0.7121
13315	64	64	64	489.0000	0.9830	0.6828
13316	64	64	64	562.0000	1.1298	0.7847
13317	64	64	64	563.0000	1.1318	0.7861
13318	64	64	64	529.0000	1.0635	0.7386
13319	64	64	64	523.0000	1.0514	0.7303
13320	64	64	64	500.0000	1.0052	0.6981
13321	64	64	64	493.0000	0.9911	0.6884
13322	64	64	64	550.0000	1.1057	0.7680
13323	64	64	64	526.0000	1.0574	0.7344
13324	64	64	64	536.0000	1.0775	0.7484
13325	64	64	64	510.0000	1.0253	0.7121
13326	64	64	64	540.0000	1.0856	0.7540
13327	64	64	64	560.0000	1.1258	0.7819
13328	64	64	64	557.0000	1.1197	0.7777
13329	64	64	64	567.0000	1.1399	0.7917
13330	64	64	64	551.0000	1.1077	0.7693
13331	64	64	64	543.0000	1.0916	0.7582
13332	64	64	64	567.0000	1.1399	0.7917
13333	64	64	64	508.0000	1.0212	0.7093
13334	64	64	64	544.0000	1.0936	0.7596
13335	64	64	64	529.0000	1.0635	0.7386
13336	64	64	64	481.0000	0.9670	0.6716
13337	64	64	64	561.0000	1.1278	0.7833
13338	64	64	64	545.0000	1.0956	0.7610
13339	64	64	64	528.0000	1.0614	0.7372
13340	64	64	64	561.0000	1.1278	0.7833
13341	64	64	64	497.0000	0.9991	0.6939
13342	64	64	64	570.0000	1.1459	0.7959
13343	64	64	64	566.0000	1.1378	0.7903
13344	64	64	64	464.0000	0.9328	0.6479
13345	64	64	64	542.0000	1.0896	0.7568
13346	64	64	64	519.0000	1.0434	0.7247
13347	64	64	64	565.0000	1.1358	0.7889
13348	64	64	64	528.0000	1.0614	0.7372
13349	64	64	64	561.0000	1.1278	0.7833
13350	64	64	64	555.0000	1.1157	0.7749
13351	64	64	64	592.0000	1.1901	0.8266
13352	64	64	64	499.0000	1.0032	0.6967
13353	64	64	64	512.0000	1.0293	0.7149
13354	64	64	64	560.0000	1.1258	0.7819
13355	64	64	64	559.0000	1.1238	0.7805
13356	64	64	64	543.0000	1.0916	0.7582
13357	64	64	64	555.0000	1.1157	0.7749
13358	64	64	64	551.0000	1.1077	0.7693
13359	64	64	64	537.0000	1.0795	0.7498
13360	64	64	64	534.0000	1.0735	0.7456
13361	64	64	64	566.0000	1.1378	0.7903
13362	64	64	64	563.0000	1.1318	0.7861
13363	64	64	64	537.0000	1.0795	0.7498
13364	64	64	64	561.0000	1.1278	0.7833
13365	64	64	64	527.0000	1.0594	0.7358
13366	64	64	64	527.0000	1.0594	0.7358
13367	64	64	64	574.0000	1.1539	0.8015
13368	64	64	64	566.0000	1.1378	0.7903
13369	64	64	64	488.0000	0.9810	0.6814
13370	64	64	64	520.0000	1.0454	0.7261
13371	64	64	64	531.0000	1.0675	0.7414
13372	64	64	64	547.0000	1.0996	0.7638
13373	64	64	64	551.0000	1.1077	0.7693
13374	64	64	64	531.0000	1.0675	0.7414
13375	64	64	64	478.0000	0.9609	0.6674
13376	64	64	64	526.0000	1.0574	0.7344
13377	64	64	64	550.0000	1.1057	0.7680
13378	64	64	64	540.0000	1.0856	0.7540
13379	64	64	64	544.0000	1.0936	0.7596
13380	64	64	64	534.0000	1.0735	0.7456
13381	64	64	64	503.0000	1.0112	0.7023
13382	64	64	64	524.0000	1.0534	0.7316
13383	64	64	64	536.0000	1.0775	0.7484
13384	64	64	64	519.0000	1.0434	0.7247
13385	64	64	64	506.0000	1.0172	0.7065
13386	64	64	64	539.0000	1.0836	0.7526
13387	64	64	64	543.0000	1.0916	0.7582
13388	64	64	64	548.0000	1.1017	0.7652
13389	64	64	64	554.0000	1.1137	0.7735
13390	64	64	64	515.0000	1.0353	0.7191
13391	64	64	64	585.0000	1.1760	0.8168
13392	64	64	64	509.0000	1.0233	0.7107
13393	64	64	64	549.0000	1.1037	0.7666
13394	64	64	64	524.0000	1.0534	0.7316
13395	64	64	64	587.0000	1.1801	0.8196
13396	64	64	64	542.0000	1.0896	0.7568
13397	64	64	64	522.0000	1.0494	0.7289
13398	64	64	64	572.0000	1.1499	0.7987
13399	64	64	64	520.0000	1.0454	0.7261
13400	64	64	64	586.0000	1.1780	0.8182
13401	64	64	64	528.0000	1.0614	0.7372
13402	64	64	64	514.0000	1.0333	0.7177
13403	64	64	64	515.0000	1.0353	0.7191
13404	64	64	64	567.0000	1.1399	0.7917
13405	64	64	64	521.0000	1.0474	0.7275
13406	64	64	64	494.0000	0.9931	0.6898
13407	64	64	64	523.0000	1.0514	0.7303
13408	64	64	64	563.0000	1.1318	0.7861
13409	64	64	64	564.0000	1.1338	0.7875
13410	64	64	64	565.0000	1.1358	0.7889
13411	64	64	64	562.0000	1.1298	0.7847
13412	64	64	64	512.0000	1.0293	0.7149
13413	64	64	64	578.0000	1.1620	0.8070
13414	64	64	64	500.0000	1.0052	0.6981
13415	64	64	64	527.0000	1.0594	0.7358
13416	64	64	64	530.0000	1.0655	0.7400
13417	64	64	64	527.0000	1.0594	0.7358
13418	64	64	64	547.0000	1.0996	0.7638
13419	64	64	64	562.0000	1.1298	0.7847
13420	64	64	64	573.0000	1.1519	0.8001
13421	64	64	64	570.0000	1.1459	0.7959
13422	64	64	64	508.0000	1.0212	0.7093
13423	64	64	64	540.0000	1.0856	0.7540
13424	64	64	64	567.0000	1.1399	0.7917
13425	64	64	64	553.0000	1.1117	0.7721
13426	64	64	64	525.0000	1.0554	0.7330
13427	64	64	64	520.0000	1.0454	0.7261
13428	64	64	64	542.0000	1.0896	0.7568
13429	64	64	64	546.0000	1.0976	0.7624
13430	64	64	64	546.0000	1.0976	0.7624
13431	64	64	64	590.0000	1.1861	0.8238
13432	64	64	64	479.0000	0.9629	0.6688
13433	64	64	64	544.0000	1.0936	0.7596
13434	64	64	64	545.0000	1.0956	0.7610
13435	64	64	64	532.0000	1.0695	0.7428
13436	64	64	64	528.0000	1.0614	0.7372
13437	64	64	64	523.0000	1.0514	0.7303
13438	64	64	64	557.0000	1.1197	0.7777
13439	64	64	64	531.0000	1.0675	0.7414
13440	64	64	64	519.0000	1.0434	0.7247
13441	64	64	64	546.0000	1.0976	0.7624
13442	64	64	64	530.0000	1.0655	0.7400
13443	64	64	64	555.0000	1.1157	0.7749
13444	64	64	64	537.0000	1.0795	0.7498
13445	64	64	64	520.0000	1.0454	0.7261
13446	64	64	64	504.0000	1.0132	0.7037
13447	64	64	64	558.0000	1.1218	0.7791
13448	64	64	64	522.0000	1.0494	0.7289
13449	64	64	64	531.0000	1.0675	0.7414
13450	64	64	64	539.0000	1.0836	0.7526
13451	64	64	64	523.0000	1.0514	0.7303
13452	64	64	64	562.0000	1.1298	0.7847
13453	64	64	64	511.0000	1.0273	0.7135
13454	64	64	64	560.0000	1.1258	0.7819
13455	64	64	64	495.0000	0.9951	0.6912
13456	64	64	64	567.0000	1.1399	0.7917
13457	64	64	64	547.0000	1.0996	0.7638
13458	64	64	64	546.0000	1.0976	0.7624
13459	64	64	64	537.0000	1.0795	0.7498
13460	64	64	64	549.0000	1.1037	0.7666
13461	64	64	64	532.0000	1.0695	0.7428
13462	64	64	64	558.0000	1.1218	0.7791
13463	64	64	64	543.0000	1.0916	0.7582
13464	64	64	64	523.0000	1.0514	0.7303
13465	64	64	64	491.0000	0.9871	0.6856
13466	64	64	64	529.0000	1.0635	0.7386
13467	64	64	64	568.0000	1.1419	0.7931
13468	64	64	64	539.0000	1.0836	0.7526
13469	64	64	64	531.0000	1.0675	0.7414
13470	64	64	64	512.0000	1.0293	0.7149
13471	64	64	64	535.0000	1.0755	0.7470
13472	64	64	64	503.0000	1.0112	0.7023
13473	64	64	64	563.0000	1.1318	0.7861
13474	64	64	64	503.0000	1.0112	0.7023
13475	64	64	64	555.0000	1.1157	0.7749
13476	64	64	64	522.0000	1.0494	0.7289
13477	64	64	64	560.0000	1.1258	0.7819
13478	64	64	64	572.0000	1.1499	0.7987
13479	64	64	64	567.0000	1.1399	0.7917
13480	64	64	64	526.0000	1.0574	0.7344
13481	64	64	64	513.0000	1.0313	0.7163
13482	64	64	64	506.0000	1.0172	0.7065
13483	64	64	64	514.0000	1.0333	0.7177
13484	64	64	64	549.0000	1.1037	0.7666
13485	64	64	64	566.0000	1.1378	0.7903
13486	64	64	64	486.0000	0.9770	0.6786
13487	64	64	64	521.0000	1.0474	0.7275
13488	64	64	64	574.0000	1.1539	0.8015
13489	64	64	64	564.0000	1.1338	0.7875
13490	64	64	64	537.0000	1.0795	0.7498
13491	64	64	64	569.0000	1.1439	0.7945
13492	64	64	64	566.0000	1.1378	0.7903
13493	64	64	64	567.0000	1.1399	0.7917
13494	64	64	64	575.0000	1.1559	0.8029
13495	64	64	64	526.0000	1.0574	0.7344
13496	64	64	64	515.0000	1.0353	0.7191
13497	64	64	64	527.0000	1.0594	0.7358
13498	64	64	64	565.0000	1.1358	0.7889
13499	64	64	64	549.0000	1.1037	0.7666
13500	64	64	64	563.0000	1.1318	0.7861
13501	64	64	64	561.0000	1.1278	0.7833
13502	64	64	64	551.0000	1.1077	0.7693
13503	64	64	64	542.0000	1.0896	0.7568
13504	64	64	64	540.0000	1.0856	0.7540
13505	64	64	64	562.0000	1.1298	0.7847
13506	64	64	64	536.0000	1.0775	0.7484
13507	64	64	64	496.0000	0.9971	0.6926
13508	64	64	64	541.0000	1.0876	0.7554
13509	64	64	64	564.0000	1.1338	0.7875
13510	64	64	64	507.0000	1.0192	0.7079
13511	64	64	64	557.0000	1.1197	0.7777
13512	64	64	64	537.0000	1.0795	0.7498
13513	64	64	64	552.0000	1.1097	0.7707
13514	64	64	64	476.0000	0.9569	0.6646
13515	64	64	64	519.0000	1.0434	0.7247
13516	64	64	64	526.0000	1.0574	0.7344
13517	64	64	64	557.0000	1.1197	0.7777
13518	64	64	64	562.0000	1.1298	0.7847
13519	64	64	64	548.0000	1.1017	0.7652
13520	64	64	64	557.0000	1.1197	0.7777
13521	64	64	64	537.0000	1.0795	0.7498
13522	64	64	64	550.0000	1.1057	0.7680
13523	64	64	64	555.0000	1.1157	0.7749
13524	64	64	64	544.0000	1.0936	0.7596
13525	64	64	64	532.0000	1.0695	0.7428
13526	64	64	64	522.0000	1.0494	0.7289
13527	64	64	64	548.0000	1.1017	0.7652
13528	64	64	64	543.0000	1.0916	0.7582
13529	64	64	64	561.0000	1.1278	0.7833
13530	64	64	64	519.0000	1.0434	0.7247
13531	64	64	64	520.0000	1.0454	0.7261
13532	64	64	64	525.0000	1.0554	0.7330
13533	64	64	64	551.0000	1.1077	0.7693
13534	64	64	64	558.0000	1.1218	0.7791
13535	64	64	64	562.0000	1.1298	0.7847
13536	64	64	64	547.0000	1.0996	0.7638
13537	64	64	64	577.0000	1.1600	0.8057
13538	64	64	64	510.0000	1.0253	0.7121
13539	64	64	64	504.0000	1.0132	0.7037
13540	64	64	64	515.0000	1.0353	0.7191
13541	64	64	64	561.0000	1.1278	0.7833
13542	64	64	64	535.0000	1.0755	0.7470
13543	64	64	64	485.0000	0.9750	0.6772
13544	64	64	64	533.0000	1.0715	0.7442
13545	64	64	64	541.0000	1.0876	0.7554
13546	64	64	64	522.0000	1.0494	0.7289
13547	64	64	64	578.0000	1.1620	0.8070
13548	64	64	64	573.0000	1.1519	0.8001
13549	64	64	64	502.0000	1.0092	0.7009
13550	64	64	64	594.0000	1.1941	0.8294
13551	64	64	64	486.0000	0.9770	0.6786
13552	64	64	64	557.0000	1.1197	0.7777
13553	64	64	64	526.0000	1.0574	0.7344
13554	64	64	64	530.0000	1.0655	0.7400
13555	64	64	64	536.0000	1.0775	0.7484
13556	64	64	64	537.0000	1.0795	0.7498
13557	64	64	64	526.0000	1.0574	0.7344
13558	64	64	64	553.0000	1.1117	0.7721
13559	64	64	64	541.0000	1.0876	0.7554
13560	64	64	64	539.0000	1.0836	0.7526
13561	64	64	64	554.0000	1.1137	0.7735
13562	64	64	64	571.0000	1.1479	0.7973
13563	64	64	64	509.0000	1.0233	0.7107
13564	64	64	64	512.0000	1.0293	0.7149
13565	64	64	64	513.0000	1.0313	0.7163
13566	64	64	64	549.0000	1.1037	0.7666
13567	64	64	64	545.0000	1.0956	0.7610
13568	64	64	64	557.0000	1.1197	0.7777
13569	64	64	64	567.0000	1.1399	0.7917
13570	64	64	64	570.0000	1.1459	0.7959
13571	64	64	64	557.0000	1.1197	0.7777
13572	64	64	64	534.0000	1.0735	0.7456
13573	64	64	64	517.0000	1.0393	0.7219
13574	64	64	64	533.0000	1.0715	0.7442
13575	64	64	64	536.0000	1.0775	0.7484
13576	64	64	64	549.0000	1.1037	0.7666
13577	64	64	64	516.0000	1.0373	0.7205
13578	64	64	64	535.0000	1.0755	0.7470
13579	64	64	64	503.0000	1.0112	0.7023
13580	64	64	64	545.0000	1.0956	0.7610
13581	64	64	64	546.0000	1.0976	0.7624
13582	64	64	64	527.0000	1.0594	0.7358
13583	64	64	64	539.0000	1.0836	0.7526
13584	64	64	64	547.0000	1.0996	0.7638
13585	64	64	64	558.0000	1.1218	0.7791
13586	64	64	64	530.0000	1.0655	0.7400
13587	64	64	64	559.0000	1.1238	0.7805
13588	64	64	64	580.0000	1.1660	0.8098
13589	64	64	64	552.0000	1.1097	0.7707
13590	64	64	64	561.0000	1.1278	0.7833
13591	64	64	64	501.0000	1.0072	0.6995
13592	64	64	64	504.0000	1.0132	0.7037
13593	64	64	64	574.0000	1.1539	0.8015
13594	64	64	64	545.0000	1.0956	0.7610
13595	64	64	64	546.0000	1.0976	0.7624
13596	64	64	64	530.0000	1.0655	0.7400
13597	64	64	64	501.0000	1.0072	0.6995
13598	64	64	64	541.0000	1.0876	0.7554
13599	64	64	64	523.0000	1.0514	0.7303
13600	64	64	64	481.0000	0.9670	0.6716
13601	64	64	64	560.0000	1.1258	0.7819
13602	64	64	64	527.0000	1.0594	0.7358
13603	64	64	64	527.0000	1.0594	0.7358
13604	64	64	64	561.0000	1.1278	0.7833
13605	64	64	64	522.0000	1.0494	0.7289
13606	64	64	64	528.0000	1.0614	0.7372
13607	64	64	64	539.0000	1.0836	0.7526
13608	64	64	64	574.0000	1.1539	0.8015
13609	64	64	64	533.0000	1.0715	0.7442
13610	64	64	64	535.0000	1.0755	0.7470
13611	64	64	64	504.0000	1.0132	0.7037
13612	64	64	64	503.0000	1.0112	0.7023
13613	64	64	64	559.0000	1.1238	0.7805
13614	64	64	64	576.0000	1.1579	0.8043
13615	64	64	64	559.0000	1.1238	0.7805
13616	64	64	64	564.0000	1.1338	0.7875
13617	64	64	64	561.0000	1.1278	0.7833
13618	64	64	64	568.0000	1.1419	0.7931
13619	64	64	64	552.0000	1.1097	0.7707
13620	64	64	64	526.0000	1.0574	0.7344
13621	64	64	64	561.0000	1.1278	0.7833
13622	64	64	64	532.0000	1.0695	0.7428
13623	64	64	64	533.0000	1.0715	0.7442
13624	64	64	64	554.0000	1.1137	0.7735
13625	64	64	64	559.0000	1.1238	0.7805
13626	64	64	64	559.0000	1.1238	0.7805
13627	64	64	64	543.0000	1.0916	0.7582
13628	64	64	64	544.0000	1.0936	0.7596
13629	64	64	64	593.0000	1.1921	0.8280
13630	64	64	64	524.0000	1.0534	0.7316
13631	64	64	64	502.0000	1.0092	0.7009
13632	64	64	64	538.0000	1.0816	0.7512
13633	64	64	64	485.0000	0.9750	0.6772
13634	64	64	64	572.0000	1.1499	0.7987
13635	64	64	64	526.0000	1.0574	0.7344
13636	64	64	64	529.0000	1.0635	0.7386
13637	64	64	64	519.0000	1.0434	0.7247
13638	64	64	64	542.0000	1.0896	0.7568
13639	64	64	64	552.0000	1.1097	0.7707
13640	64	64	64	559.0000	1.1238	0.7805
13641	64	64	64	547.0000	1.0996	0.7638
13642	64	64	64	546.0000	1.0976	0.7624
13643	64	64	64	571.0000	1.1479	0.7973
13644	64	64	64	540.0000	1.0856	0.7540
13645	64	64	64	482.0000	0.9690	0.6730
13646	64	64	64	510.0000	1.0253	0.7121
13647	64	64	64	541.0000	1.0876	0.7554
13648	64	64	64	554.0000	1.1137	0.7735
13649	64	64	64	547.0000	1.0996	0.7638
13650	64	64	64	548.0000	1.1017	0.7652
13651	64	64	64	565.0000	1.1358	0.7889
13652	64	64	64	507.0000	1.0192	0.7079
13653	64	64	64	553.0000	1.1117	0.7721
13654	64	64	64	556.0000	1.1177	0.7763
13655	64	64	64	527.0000	1.0594	0.7358
13656	64	64	64	551.0000	1.1077	0.7693
13657	64	64	64	570.0000	1.1459	0.7959
13658	64	64	64	574.0000	1.1539	0.8015
13659	64	64	64	529.0000	1.0635	0.7386
13660	64	64	64	531.0000	1.0675	0.7414
13661	64	64	64	547.0000	1.0996	0.7638
13662	64	64	64	559.0000	1.1238	0.7805
13663	64	64	64	554.0000	1.1137	0.7735
13664	64	64	64	573.0000	1.1519	0.8001
13665	64	64	64	544.0000	1.0936	0.7596
13666	64	64	64	530.0000	1.0655	0.7400
13667	64	64	64	500.0000	1.0052	0.6981
13668	64	64	64	570.0000	1.1459	0.7959
13669	64	64	64	561.0000	1.1278	0.7833
13670	64	64	64	513.0000	1.0313	0.7163
13671	64	64	64	506.0000	1.0172	0.7065
13672	64	64	64	538.0000	1.0816	0.7512
13673	64	64	64	552.0000	1.1097	0.7707
13674	64	64	64	556.0000	1.1177	0.7763
13675	64	64	64	543.0000	1.0916	0.7582
13676	64	64	64	547.0000	1.0996	0.7638
13677	64	64	64	531.0000	1.0675	0.7414
13678	64	64	64	485.0000	0.9750	0.6772
13679	64	64	64	504.0000	1.0132	0.7037
13680	64	64	64	553.0000	1.1117	0.7721
13681	64	64	64	535.0000	1.0755	0.7470
13682	64	64	64	556.0000	1.1177	0.7763
13683	64	64	64	541.0000	1.0876	0.7554
13684	64	64	64	551.0000	1.1077	0.7693
13685	64	64	64	563.0000	1.1318	0.7861
13686	64	64	64	543.0000	1.0916	0.7582
13687	64	64	64	526.0000	1.0574	0.7344
13688	64	64	64	513.0000	1.0313	0.7163
13689	64	64	64	509.0000	1.0233	0.7107
13690	64	64	64	568.0000	1.1419	0.7931
13691	64	64	64	544.0000	1.0936	0.7596
13692	64	64	64	509.0000	1.0233	0.7107
13693	64	64	64	556.0000	1.1177	0.7763
13694	64	64	64	571.0000	1.1479	0.7973
13695	64	64	64	513.0000	1.0313	0.7163
13696	64	64	64	541.0000	1.0876	0.7554
13697	64	64	64	534.0000	1.0735	0.7456
13698	64	64	64	548.0000	1.1017	0.7652
13699	64	64	64	469.0000	0.9428	0.6549
13700	64	64	64	554.0000	1.1137	0.7735
13701	64	64	64	519.0000	1.0434	0.7247
13702	64	64	64	552.0000	1.1097	0.7707
13703	64	64	64	547.0000	1.0996	0.7638
13704	64	64	64	572.0000	1.1499	0.7987
13705	64	64	64	568.0000	1.1419	0.7931
13706	64	64	64	480.0000	0.9650	0.6702
13707	64	64	64	516.0000	1.0373	0.7205
13708	64	64	64	510.0000	1.0253	0.7121
13709	64	64	64	531.0000	1.0675	0.7414
13710	64	64	64	565.0000	1.1358	0.7889
13711	64	64	64	541.0000	1.0876	0.7554
13712	64	64	64	541.0000	1.0876	0.7554
13713	64	64	64	562.0000	1.1298	0.7847
13714	64	64	64	537.0000	1.0795	0.7498
13715	64	64	64	499.0000	1.0032	0.6967
13716	64	64	64	561.0000	1.1278	0.7833
13717	64	64	64	536.0000	1.0775	0.7484
13718	64	64	64	532.0000	1.0695	0.7428
13719	64	64	64	557.0000	1.1197	0.7777
13720	64	64	64	566.0000	1.1378	0.7903
13721	64	64	64	523.0000	1.0514	0.7303
13722	64	64	64	553.0000	1.1117	0.7721
13723	64	64	64	549.0000	1.1037	0.7666
13724	64	64	64	562.0000	1.1298	0.7847
13725	64	64	64	531.0000	1.0675	0.7414
13726	64	64	64	569.0000	1.1439	0.7945
13727	64	64	64	566.0000	1.1378	0.7903
13728	64	64	64	551.0000	1.1077	0.7693
13729	64	64	64	543.0000	1.0916	0.7582
13730	64	64	64	532.0000	1.0695	0.7428
13731	64	64	64	582.0000	1.1700	0.8126
13732	64	64	64	526.0000	1.0574	0.7344
13733	64	64	64	577.0000	1.1600	0.8057
13734	64	64	64	556.0000	1.1177	0.7763
13735	64	64	64	562.0000	1.1298	0.7847
13736	64	64	64	567.0000	1.1399	0.7917
13737	64	64	64	560.0000	1.1258	0.7819
13738	64	64	64	526.0000	1.0574	0.7344
13739	64	64	64	527.0000	1.0594	0.7358
13740	64	64	64	549.0000	1.1037	0.7666
13741	64	64	64	538.0000	1.0816	0.7512
13742	64	64	64	542.0000	1.0896	0.7568
13743	64	64	64	534.0000	1.0735	0.7456
13744	64	64	64	548.0000	1.1017	0.7652
13745	64	64	64	549.0000	1.1037	0.7666
13746	64	64	64	524.0000	1.0534	0.7316
13747	64	64	64	529.0000	1.0635	0.7386
13748	64	64	64	533.0000	1.0715	0.7442
13749	64	64	64	541.0000	1.0876	0.7554
13750	64	64	64	558.0000	1.1218	0.7791
13751	64	64	64	523.0000	1.0514	0.7303
13752	64	64	64	566.0000	1.1378	0.7903
13753	64	64	64	491.0000	0.9871	0.6856
13754	64	64	64	536.0000	1.0775	0.7484
13755	64	64	64	565.0000	1.1358	0.7889
13756	64	64	64	570.0000	1.1459	0.7959
13757	64	64	64	562.0000	1.1298	0.7847
13758	64	64	64	512.0000	1.0293	0.7149
13759	64	64	64	506.0000	1.0172	0.7065
13760	64	64	64	530.0000	1.0655	0.7400
13761	64	64	64	556.0000	1.1177	0.7763
13762	64	64	64	556.0000	1.1177	0.7763
13763	64	64	64	558.0000	1.1218	0.7791
13764	64	64	64	539.0000	1.0836	0.7526
13765	64	64	64	555.0000	1.1157	0.7749
13766	64	64	64	523.0000	1.0514	0.7303
13767	64	64	64	525.0000	1.0554	0.7330
13768	64	64	64	526.0000	1.0574	0.7344
13769	64	64	64	573.0000	1.1519	0.8001
13770	64	64	64	539.0000	1.0836	0.7526
